page_number,zpid,url,imgHouse,address,price,unformattedPrice,latLong,isHomeRecomendation,brokerName,homeType,beds,baths,areas,livingArea,taxAssessedValue,lotAreaValue,lotAreaUnit,daysOnZillow,zestimate,statusType,homeStatus
4,72540171,https://www.zillow.com/homedetails/148-E-84th-St-APT-3C-New-York-NY-10028/72540171_zpid/,https://photos.zillowstatic.com/fp/65d0780db9c939418e405a7988d4d25b-p_e.jpg,"148 E 84th St APT 3C, New York, NY 10028","$250,000",250000,"{'latitude': 40.777775, 'longitude': -73.95617}",False,Listing by: Keller Williams NYC,CONDO,1,1,0,0,,,,195,261000,FOR_SALE,FOR_SALE
4,79736321,https://www.zillow.com/homedetails/9411-69th-Ave-APT-309-Forest-Hills-NY-11375/79736321_zpid/,https://photos.zillowstatic.com/fp/2326f306cefb66a387afa4d12eea19bb-p_e.jpg,"9411 69th Ave APT 309, Forest Hills, NY 11375","$650,000",650000,"{'latitude': 40.71552, 'longitude': -73.85302}",False,Listing by: Terrace Sotheby's International Realty,CONDO,2,1,1064,1064,,,,5,,FOR_SALE,FOR_SALE
4,455097837,https://www.zillow.com/homedetails/69-05-66th-St-66-1-Ridgewood-NY-11385/455097837_zpid/,https://photos.zillowstatic.com/fp/caccb19caf9000c1db58901b87fd4c44-p_e.jpg,"69-05 66 Street, 66th Street #1 Family Duplex House., Ridgewood, NY 11385","$889,000",889000,"{'latitude': 40.70488, 'longitude': -73.889626}",False,Listing by: Neighborhood Elite Homes LLC,SINGLE_FAMILY,4,3,2100,2100,,2000,sqft,10,,FOR_SALE,FOR_SALE
4,32016243,https://www.zillow.com/homedetails/6112-80th-Ave-Glendale-NY-11385/32016243_zpid/,https://photos.zillowstatic.com/fp/4ad4d54a3b57be1250ed1169e12f56ea-p_e.jpg,"61-12 80th Avenue, Glendale, NY 11385","$980,888",980888,"{'latitude': 40.69536, 'longitude': -73.89262}",False,Listing by: BLT Minimax Realty Inc,SINGLE_FAMILY,4,2,1928,1928,902000,2689,sqft,3,,FOR_SALE,FOR_SALE
4,32072030,https://www.zillow.com/homedetails/16219-72nd-Ave-Flushing-NY-11365/32072030_zpid/,https://photos.zillowstatic.com/fp/3379440b5ed629f74040f96bf84090cc-p_e.jpg,"16219 72nd Avenue, Fresh Meadows, NY 11365","$878,000",878000,"{'latitude': 40.72856, 'longitude': -73.80642}",False,Listing by: Exit Realty First Choice,TOWNHOUSE,3,2,1400,1400,793000,1800,sqft,1,,FOR_SALE,FOR_SALE
4,245013549,https://www.zillow.com/homedetails/10-E-43rd-St-APT-4K-Brooklyn-NY-11203/245013549_zpid/,https://photos.zillowstatic.com/fp/5ddd61749414c8c1bd310fc572270475-p_e.jpg,"10 E 43rd St APT 4K, Brooklyn, NY 11203","$199,999",199999,"{'latitude': 40.655533, 'longitude': -73.93793}",False,Listing by: R New York,CONDO,1,1,0,0,8811000,,,144,,FOR_SALE,FOR_SALE
4,31540731,https://www.zillow.com/homedetails/9-E-88th-St-New-York-NY-10128/31540731_zpid/,https://photos.zillowstatic.com/fp/a2fc62ccc85d0c0cb5d09deecbd1528b-p_e.jpg,"9 E 88th St, New York, NY 10128","$38,000,000",38000000,"{'latitude': 40.782703, 'longitude': -73.958565}",False,Listing by: Bespoke Real Estate LLC,SINGLE_FAMILY,8,10,15950,15950,8093000,,,1000,,FOR_SALE,FOR_SALE
4,32374333,https://www.zillow.com/homedetails/103-Savo-Loop-Staten-Island-NY-10309/32374333_zpid/,https://photos.zillowstatic.com/fp/cbaeb0628dc7aa57310960a51b08ae86-p_e.jpg,"103 Savo Loop, Staten Island, NY 10309","$979,900",979900,"{'latitude': 40.52184, 'longitude': -74.22239}",False,Listing by: Island Advantage Realty LLC,MULTI_FAMILY,3,3,2250,2250,1025000,4000,sqft,67,,FOR_SALE,FOR_SALE
4,30636338,https://www.zillow.com/homedetails/1755-Linden-Blvd-Brooklyn-NY-11207/30636338_zpid/,https://photos.zillowstatic.com/fp/049bd873507325354b56fdc16c5403af-p_e.jpg,"1755 Linden Blvd, Brooklyn, NY 11207","$550,000",550000,"{'latitude': 40.657936, 'longitude': -73.89763}",False,Listing by: Target Realty Group,MULTI_FAMILY,5,3,1885,1885,925000,,,248,576300,FOR_SALE,FOR_SALE
4,32087676,https://www.zillow.com/homedetails/6710-Bell-Blvd-Flushing-NY-11364/32087676_zpid/,https://photos.zillowstatic.com/fp/a6ed24b84ccfdc029c487ef89076f044-p_e.jpg,"67-10 Bell Boulevard, Bayside, NY 11364","$932,000",932000,"{'latitude': 40.74348, 'longitude': -73.759926}",False,Listing by: RE/MAX 1st Choice,SINGLE_FAMILY,3,2,1160,1160,808000,3000,sqft,27,,FOR_SALE,FOR_SALE
4,29815576,https://www.zillow.com/homedetails/2941-Middletown-Rd-Bronx-NY-10461/29815576_zpid/,https://photos.zillowstatic.com/fp/2b550906a92b1e543ada9e6ea56def49-p_e.jpg,"2941 Middletown Road, Bronx, NY 10461","$799,999",799999,"{'latitude': 40.843956, 'longitude': -73.83138}",False,Listing by: Fave Realty Inc,MULTI_FAMILY,3,2,2040,2040,814000,2473,sqft,10,,FOR_SALE,FOR_SALE
4,2087290928,https://www.zillow.com/homedetails/108-Division-Ave-APT-9-Brooklyn-NY-11211/2087290928_zpid/,https://photos.zillowstatic.com/fp/ff71b8d0086731767fc4585eaa706347-p_e.jpg,"108 Division Ave APT 9, Brooklyn, NY 11211","$450,000",450000,"{'latitude': 40.7074, 'longitude': -73.9635}",False,Listing by: Keller Williams NYC,CONDO,2,1,0,0,,,,96,,FOR_SALE,FOR_SALE
4,448171780,https://www.zillow.com/homedetails/7-W-96th-St-A-New-York-NY-10025/448171780_zpid/,https://photos.zillowstatic.com/fp/b62084dd619b1424090aae1f506fe210-p_e.jpg,"7 W 96th St #A, New York, NY 10025","$275,000",275000,"{'latitude': 40.792217, 'longitude': -73.96529}",False,Listing by: Douglas Elliman,CONDO,1,1,515,515,,,,142,,FOR_SALE,FOR_SALE
4,443107808,https://www.zillow.com/homedetails/20-E-76th-St-PENTHOUSE-1-New-York-NY-10021/443107808_zpid/,https://photos.zillowstatic.com/fp/fc93c8ccebd5748f11619975eba3c5c1-p_e.jpg,"20 E 76th St #PENTHOUSE 1, New York, NY 10021","$50,000,000",50000000,"{'latitude': 40.77443, 'longitude': -73.96395}",False,Listing by: Douglas Elliman,CONDO,4,7,5195,5195,,,,74,,FOR_SALE,FOR_SALE
4,245416540,https://www.zillow.com/homedetails/9921-67th-Rd-APT-4D-Flushing-NY-11375/245416540_zpid/,https://photos.zillowstatic.com/fp/7971460fa5f4d20a1429eca947b47bd1-p_e.jpg,"99-21 67th Rd #4D, Forest Hills, NY 11375","$260,000",260000,"{'latitude': 40.724533, 'longitude': -73.85445}",False,Listing by: Keller Williams Realty Greater,CONDO,1,1,750,750,4237000,,,17,,FOR_SALE,FOR_SALE
4,32061013,https://www.zillow.com/homedetails/3531-212th-St-Flushing-NY-11361/32061013_zpid/,https://photos.zillowstatic.com/fp/74b90cc83568666d0992400d001e165d-p_e.jpg,"3531 212th St, Flushing, NY 11361","$1,688,888",1688888,"{'latitude': 40.767853, 'longitude': -73.774925}",False,Listing by: B Square Realty,SINGLE_FAMILY,4,4,,,1216000,,,5,1635100,FOR_SALE,FOR_SALE
4,32330785,https://www.zillow.com/homedetails/158-Burbank-Ave-Staten-Island-NY-10306/32330785_zpid/,https://photos.zillowstatic.com/fp/6ac8ea4b8155383bd5f251ef661c9ec7-p_e.jpg,"158 Burbank Ave, Staten Island, NY 10306","$875,000",875000,"{'latitude': 40.57483, 'longitude': -74.11364}",False,"Listing by: Neuhaus Realty, Inc.",SINGLE_FAMILY,3,3,1520,1520,786000,3484.8,sqft,2,863900,FOR_SALE,FOR_SALE
4,32335293,https://www.zillow.com/homedetails/748-Tysens-Ln-Staten-Island-NY-10306/32335293_zpid/,https://photos.zillowstatic.com/fp/725283256dd38fec6e985fa7e34b0522-p_e.jpg,"748 Tysens Ln, Staten Island, NY 10306","$899,000",899000,"{'latitude': 40.560383, 'longitude': -74.110886}",False,"Listing by: Robert DeFalco Realty, Inc.",SINGLE_FAMILY,4,2,1873,1873,792000,3920.4,sqft,29,,FOR_SALE,FOR_SALE
4,72519015,https://www.zillow.com/homedetails/100-W-57th-St-APT-2G-Manhattan-NY-10019/72519015_zpid/,https://photos.zillowstatic.com/fp/f280edd755b4d360f3f13350bc48c071-p_e.jpg,"100 West 57th Street #2G, New York (Manhattan), NY 10019","$145,000",145000,"{'latitude': 40.764317, 'longitude': -73.9776}",False,Listing by: Homes of NY Realty Inc,CONDO,1,1,850,850,,,,64,,FOR_SALE,FOR_SALE
4,32148439,https://www.zillow.com/homedetails/21483-Jamaica-Ave-Jamaica-NY-11428/32148439_zpid/,https://photos.zillowstatic.com/fp/a5c8bc4436c981d9c05d295b6a4db07b-p_e.jpg,"214-83 Jamaica Avenue, Queens Village, NY 11428","$2,100",2100,"{'latitude': 40.717278, 'longitude': -73.74112}",False,Listing by: Prestige Homes Brokerage LLC,SINGLE_FAMILY,2,1,650,650,766000,1584,sqft,10,,FOR_SALE,FOR_SALE
4,30655212,https://www.zillow.com/homedetails/8818-Avenue-A-Brooklyn-NY-11236/30655212_zpid/,https://photos.zillowstatic.com/fp/9570290404fe64b25f8f54ae4ebbb4a6-p_e.jpg,"8818 Avenue A, Brooklyn, NY 11236","$780,000",780000,"{'latitude': 40.650326, 'longitude': -73.91894}",False,Listing by: New Construction Realty,SINGLE_FAMILY,5,3,1755,1755,677000,2205,sqft,3,,FOR_SALE,FOR_SALE
5,443678350,https://www.zillow.com/homedetails/205-E-63rd-St-APT-14D-New-York-NY-10065/443678350_zpid/,https://photos.zillowstatic.com/fp/fbdd2ff98695c152bf9c1ed9d4ce679b-p_e.jpg,"205 E 63rd St APT 14D, New York, NY 10065","$500,000",500000,"{'latitude': 40.763935, 'longitude': -73.96417}",False,Listing by: Corcoran,CONDO,2,2,1335,1335,,,,193,,FOR_SALE,FOR_SALE
5,31533267,https://www.zillow.com/homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/,https://photos.zillowstatic.com/fp/50284200b4082029e1336e1320f31730-p_e.jpg,"8 E 62nd St, New York, NY 10065","$70,000,000",70000000,"{'latitude': 40.765636, 'longitude': -73.97102}",False,Listing by: Modlin Group,SINGLE_FAMILY,6,14,14825,14825,32772000,,,111,,FOR_SALE,FOR_SALE
5,2072656944,https://www.zillow.com/homedetails/21-67-33rd-St-APT-5H-Astoria-NY-11105/2072656944_zpid/,https://photos.zillowstatic.com/fp/70d77c6d906066a245a9151e0345a345-p_e.jpg,"21-67 33rd St APT 5H, Astoria, NY 11105","$275,000",275000,"{'latitude': 40.776, 'longitude': -73.9081}",False,"Listing by: Iryna Ferenets, LREB",CONDO,2,1,0,0,,,,142,,FOR_SALE,FOR_SALE
5,30762928,https://www.zillow.com/homedetails/2037-Schenectady-Ave-Brooklyn-NY-11234/30762928_zpid/,https://photos.zillowstatic.com/fp/399b753f2ac9e8734a083f48aa175711-p_e.jpg,"2037 Schenectady Ave, Brooklyn, NY 11234","$725,000",725000,"{'latitude': 40.62227, 'longitude': -73.9299}",False,Listing by: ProBase Real Estate,SINGLE_FAMILY,3,2,1200,1200,672000,2178,sqft,4,721600,FOR_SALE,FOR_SALE
5,32358623,https://www.zillow.com/homedetails/216-Annadale-Rd-Staten-Island-NY-10312/32358623_zpid/,https://photos.zillowstatic.com/fp/0929467e626344de7b58f5d86140ab06-p_e.jpg,"216 Annadale Rd, Staten Island, NY 10312","$649,900",649900,"{'latitude': 40.5581, 'longitude': -74.17687}",False,"Listing by: Robert DeFalco Realty, Inc.",SINGLE_FAMILY,2,2,966,966,545000,3049.2,sqft,3,651500,FOR_SALE,FOR_SALE
5,30706231,https://www.zillow.com/homedetails/1850-Bay-Ridge-Pkwy-Brooklyn-NY-11204/30706231_zpid/,https://photos.zillowstatic.com/fp/2ca1c84790a17d9d0933acd895b83707-p_e.jpg,"1850 Bay Ridge Pkwy, Brooklyn, NY 11204","$1,688,000",1688000,"{'latitude': 40.612392, 'longitude': -73.99491}",False,Listing by: Compass,MULTI_FAMILY,5,3,2875,2875,1325000,,,44,1653800,FOR_SALE,FOR_SALE
5,441543099,https://www.zillow.com/homedetails/424-E-115th-St-APT-3D-Manhattan-NY-10029/441543099_zpid/,https://photos.zillowstatic.com/fp/ad919b32e30e6339ec9c40795b470e97-p_e.jpg,"424 E 115th St APT 3D, Manhattan, NY 10029","$159,000",159000,"{'latitude': 40.79473, 'longitude': -73.93507}",False,Listing by: Platinum Properties,CONDO,1,1,0,0,,,,283,,FOR_SALE,FOR_SALE
5,32127348,https://www.zillow.com/homedetails/10434-117th-St-South-Richmond-Hill-NY-11419/32127348_zpid/,https://photos.zillowstatic.com/fp/350df6a7d668f145dc93775f5b04a020-p_e.jpg,"10434 117th St, South Richmond Hill, NY 11419","$650,000",650000,"{'latitude': 40.684822, 'longitude': -73.82568}",False,Listing by: 5 Boro Realty Corp,MULTI_FAMILY,5,3,2112,2112,705000,,,39,,FOR_SALE,FOR_SALE
5,338435923,https://www.zillow.com/homedetails/53-W-53rd-St-PENTHOUSE-78-New-York-NY-10019/338435923_zpid/,https://photos.zillowstatic.com/fp/7fe1919c1e7ffa3e5deb2f6143098c20-p_e.jpg,"53 W 53rd St #PENTHOUSE 78, New York, NY 10019","$64,730,000",64730000,"{'latitude': 40.761723, 'longitude': -73.97834}",False,Listing by: Douglas Elliman,CONDO,4,4,7455,7455,4191490,,,150,57865200,FOR_SALE,FOR_SALE
5,455112501,https://www.zillow.com/homedetails/240-17-E-Pine-St-Little-Neck-NY-11363/455112501_zpid/,https://photos.zillowstatic.com/fp/ce0b7078771e98f826c5735496fa08f4-p_e.jpg,"240-17 E Pine Street, Douglaston, NY 11363","$899,000",899000,{},False,Listing by: Branch Real Estate Group,SINGLE_FAMILY,3,2,1480,1480,,6000,sqft,9,,FOR_SALE,FOR_SALE
5,32347408,https://www.zillow.com/homedetails/69-Hillcrest-Ave-Staten-Island-NY-10308/32347408_zpid/,https://photos.zillowstatic.com/fp/92f04cc17fdbd27d8e309297051e03d7-p_e.jpg,"69 Hillcrest Ave, Staten Island, NY 10308","$869,000",869000,"{'latitude': 40.54523, 'longitude': -74.150986}",False,"Listing by: Triolo Realty Group, Inc.",SINGLE_FAMILY,4,2,1980,1980,751000,6098.4,sqft,11,,FOR_SALE,FOR_SALE
5,29825811,https://www.zillow.com/homedetails/3312-Barker-Ave-Bronx-NY-10467/29825811_zpid/,https://photos.zillowstatic.com/fp/230d69a978f8597ccbc15726ee14974d-p_e.jpg,"3312 Barker Avenue, Bronx, NY 10467","$599,900",599900,"{'latitude': 40.873665, 'longitude': -73.86895}",False,Listing by: Greene Realty Group,SINGLE_FAMILY,3,1,1094,1094,671000,6292,sqft,2,,FOR_SALE,FOR_SALE
5,245429500,https://www.zillow.com/homedetails/84-55-Daniels-St-APT-3B-Jamaica-NY-11435/245429500_zpid/,https://photos.zillowstatic.com/fp/5e938b074619a15c9f316c6f9f2b22eb-p_e.jpg,"84-55 Daniels Street #3B, Briarwood, NY 11435","$199,000",199000,"{'latitude': 40.71217, 'longitude': -73.813805}",False,Listing by: Best Team Realty,CONDO,2,1,885,885,12664000,,,100,,FOR_SALE,FOR_SALE
5,32271672,https://www.zillow.com/homedetails/52-Park-Pl-Staten-Island-NY-10301/32271672_zpid/,https://photos.zillowstatic.com/fp/c088fab93632cea5ec81ee6962ebfcee-p_e.jpg,"52 Park Pl, Staten Island, NY 10301","$735,000",735000,"{'latitude': 40.641167, 'longitude': -74.09049}",False,Listing by: Ashford Homes LLC,SINGLE_FAMILY,3,2,1458,1458,486000,3484.8,sqft,3,736100,FOR_SALE,FOR_SALE
5,32144094,https://www.zillow.com/homedetails/18744-Jordan-Ave-Jamaica-NY-11412/32144094_zpid/,https://photos.zillowstatic.com/fp/0c8b8edb42eff88961f159496e6e8fbd-p_e.jpg,"187-44 Jordan Avenue, Saint Albans, NY 11412","$599,950",599950,"{'latitude': 40.70037, 'longitude': -73.76672}",False,Listing by: Rock Realty Inc,SINGLE_FAMILY,4,3,2040,2040,793000,,,5,,FOR_SALE,FOR_SALE
5,453398465,https://www.zillow.com/homedetails/329-E-94th-St-New-York-NY-10128/453398465_zpid/,https://photos.zillowstatic.com/fp/e55203d8803fa7865218cbe254ca4eb4-p_e.jpg,"329 E 94th St, New York, NY 10128","$52,000,000",52000000,"{'latitude': 40.7825, 'longitude': -73.9464}",False,Listing by: Corcoran,SINGLE_FAMILY,110,100,,,,,,41,,FOR_SALE,FOR_SALE
5,455335506,https://www.zillow.com/homedetails/135-W-70th-St-APT-6M-New-York-NY-10023/455335506_zpid/,https://photos.zillowstatic.com/fp/65150e003b81d1b96fad03336359338d-p_e.jpg,"135 W 70th St APT 6M, New York, NY 10023","$1,750,000",1750000,"{'latitude': 40.77688, 'longitude': -73.980995}",False,Listing by: Berkshire Hathaway HomeServices New York Properties,CONDO,2,2,1300,1300,,,,2,,FOR_SALE,FOR_SALE
5,244788479,https://www.zillow.com/homedetails/120-E-75th-St-1C-New-York-NY-10021/244788479_zpid/,https://photos.zillowstatic.com/fp/76c7b32d336be898abe37b5228ef3c0e-p_e.jpg,"120 E 75th St #1C, New York, NY 10021","$995,000",995000,"{'latitude': 40.77245, 'longitude': -73.961555}",False,Listing by: Compass,CONDO,2,2,0,0,12552000,,,2,,FOR_SALE,FOR_SALE
5,30781314,https://www.zillow.com/homedetails/1465-E-64th-St-Brooklyn-NY-11234/30781314_zpid/,https://photos.zillowstatic.com/fp/088f26a6f2ee68906c09a6b9394cf44f-p_e.jpg,"1465 E 64th St, Brooklyn, NY 11234","$749,000",749000,"{'latitude': 40.61852, 'longitude': -73.91439}",False,Listing by: Calemine & Co. Real Estate,SINGLE_FAMILY,3,2,1758,1758,689000,,,17,,FOR_SALE,FOR_SALE
5,32315437,https://www.zillow.com/homedetails/542-Golf-View-Ct-Staten-Island-NY-10314/32315437_zpid/,https://photos.zillowstatic.com/fp/64b507402ff44f28f62fc757368f9d09-p_e.jpg,"542 Golf View Ct, Staten Island, NY 10314","$675,000",675000,"{'latitude': 40.580124, 'longitude': -74.154144}",False,Listing by: ProBase Real Estate,TOWNHOUSE,3,3,1900,1900,646911,871.2,sqft,50,665200,FOR_SALE,FOR_SALE
5,29841984,https://www.zillow.com/homedetails/1317-Hollywood-Ave-Bronx-NY-10461/29841984_zpid/,https://photos.zillowstatic.com/fp/19eebe15c8192cd7b2a6f001556b4b9d-p_e.jpg,"1317 Hollywood Ave, Bronx, NY 10461","$650,000",650000,"{'latitude': 40.839268, 'longitude': -73.82727}",False,Listing by: REMAX Elite,SINGLE_FAMILY,4,2,2556,2556,770000,,,21,666800,FOR_SALE,FOR_SALE
5,29818744,https://www.zillow.com/homedetails/2129-Muliner-Ave-Bronx-NY-10462/29818744_zpid/,https://photos.zillowstatic.com/fp/d19e5ebe49d0b87c18107a72cd331125-p_e.jpg,"2129 Muliner Avenue, Bronx, NY 10462","$999,000",999000,"{'latitude': 40.854702, 'longitude': -73.86228}",False,Listing by: EXIT Realty Private Client,MULTI_FAMILY,5,3,2220,2220,821000,2300,sqft,2,,FOR_SALE,FOR_SALE
5,32046133,https://www.zillow.com/homedetails/14936-Ash-Ave-Flushing-NY-11355/32046133_zpid/,https://photos.zillowstatic.com/fp/4e3788175a10bd2496804dd902dbaf42-p_e.jpg,"14936 Ash Avenue, Flushing, NY 11355","$850,000",850000,"{'latitude': 40.759644, 'longitude': -73.81326}",False,Listing by: Brown Harris Stevens FH,SINGLE_FAMILY,3,2,1708,1708,1057000,2175,sqft,6,,FOR_SALE,FOR_SALE
5,2062958618,https://www.zillow.com/homedetails/61-56-70th-St-Middle-Village-NY-11379/2062958618_zpid/,https://photos.zillowstatic.com/fp/ef36a73ca2db347c8522262407e69a58-p_e.jpg,"61-56 70th Street, Middle Village, NY 11379","$1,280,000",1280000,{},False,Listing by: Landmark International R E LLC,MULTI_FAMILY,4,2,2070,2070,,2300,sqft,1,,FOR_SALE,FOR_SALE
5,31994307,https://www.zillow.com/homedetails/61-34-82nd-Pl-Flushing-NY-11379/31994307_zpid/,https://photos.zillowstatic.com/fp/fcb26fe842de5e748655fce3936de2e3-p_e.jpg,"61-34 82nd Place, Middle Village, NY 11379","$899,999",899999,"{'latitude': 40.725155, 'longitude': -73.87632}",False,Listing by: Keller Williams Legendary,MULTI_FAMILY,3,2,,,815000,1800,sqft,52,,FOR_SALE,FOR_SALE
5,2094371409,https://www.zillow.com/homedetails/1100-Clove-Rd-G0-Staten-Island-NY-10301/2094371409_zpid/,https://photos.zillowstatic.com/fp/f8495e2d37f21ee0df58b278f63fa70e-p_e.jpg,"1100 Clove Rd #G0, Staten Island, NY 10301","$134,900",134900,"{'latitude': 40.61897, 'longitude': -74.10701}",False,Listing by: Wonica REALTORS & Appraisers,APARTMENT,2,2,800,800,,871.2,sqft,614,,FOR_SALE,FOR_SALE
5,32355418,https://www.zillow.com/homedetails/49-Bamberger-Ln-Staten-Island-NY-10312/32355418_zpid/,https://photos.zillowstatic.com/fp/b23b5e2fd18e82c90e826e0680ce2791-p_e.jpg,"49 Bamberger Ln, Staten Island, NY 10312","$899,900",899900,"{'latitude': 40.54154, 'longitude': -74.16733}",False,Listing by: Gillani Homes Inc.,SINGLE_FAMILY,3,2,1750,1750,704000,4791.6,sqft,24,909300,FOR_SALE,FOR_SALE
5,245014655,https://www.zillow.com/homedetails/2190-Brigham-St-APT-4B-Brooklyn-NY-11229/245014655_zpid/,https://photos.zillowstatic.com/fp/5fb80042956cef2e299c5f51f596ea5b-p_e.jpg,"2190 Brigham Street #4B, Brooklyn, NY 11229","$208,000",208000,"{'latitude': 40.599625, 'longitude': -73.93544}",False,Listing by: Schunk Realty Group,CONDO,2,1,700,700,13205000,,,14,,FOR_SALE,FOR_SALE
5,30689142,https://www.zillow.com/homedetails/1314-63rd-St-Brooklyn-NY-11219/30689142_zpid/,https://photos.zillowstatic.com/fp/11e686c5cf3a2138e018c5f27e3bacb9-p_e.jpg,"1314 63rd St, Brooklyn, NY 11219","$1,680,000",1680000,"{'latitude': 40.62671, 'longitude': -74.00008}",False,Listing by: RE/MAX Edge,MULTI_FAMILY,6,3,,,1171000,2040,sqft,4,1612400,FOR_SALE,FOR_SALE
5,30735241,https://www.zillow.com/homedetails/2036-W-10th-St-Brooklyn-NY-11223/30735241_zpid/,https://photos.zillowstatic.com/fp/4026f1e44113ae8b6d7000b51dc465c2-p_e.jpg,"2036 W 10th St, Brooklyn, NY 11223","$999,000",999000,"{'latitude': 40.597393, 'longitude': -73.98182}",False,Listing by: SERHANT.,SINGLE_FAMILY,3,2,3294,3294,842000,,,18,981700,FOR_SALE,FOR_SALE
5,451123915,https://www.zillow.com/homedetails/9-E-82nd-St-TOWNHOUSE-New-York-NY-10028/451123915_zpid/,https://photos.zillowstatic.com/fp/0447f58818fd923255057c61d51ed4f8-p_e.jpg,"9 E 82nd St #TOWNHOUSE, New York, NY 10028","$49,000,000",49000000,"{'latitude': 40.778748, 'longitude': -73.961235}",False,Listing by: R New York,TOWNHOUSE,10,11,9016,9016,,,,80,,FOR_SALE,FOR_SALE
5,30722992,https://www.zillow.com/homedetails/1825-W-6th-St-Brooklyn-NY-11223/30722992_zpid/,https://photos.zillowstatic.com/fp/34a09f31dace2d730d8671d15117973f-p_e.jpg,"1825 W 6th St, Brooklyn, NY 11223","$1,399,000",1399000,"{'latitude': 40.602856, 'longitude': -73.97835}",False,Listing by: Remax Edge,MULTI_FAMILY,6,3,2292,2292,1237000,,,10,,FOR_SALE,FOR_SALE
5,29854479,https://www.zillow.com/homedetails/5040-Independence-Ave-Bronx-NY-10471/29854479_zpid/,https://photos.zillowstatic.com/fp/47633d80bdc37b92e2498252070bf63c-p_e.jpg,"5040 Independence Ave, Bronx, NY 10471","$6,450,000",6450000,"{'latitude': 40.89963, 'longitude': -73.91042}",False,Listing by: Douglas Elliman,SINGLE_FAMILY,9,9,17620,17620,12531000,,,73,,FOR_SALE,FOR_SALE
5,32357769,https://www.zillow.com/homedetails/69-Token-St-Staten-Island-NY-10312/32357769_zpid/,https://photos.zillowstatic.com/fp/7696f4778d0fc5c866c733764c56649c-p_e.jpg,"69 Token Street, Staten Island, NY 10312","$735,000",735000,"{'latitude': 40.562183, 'longitude': -74.17588}",False,Listing by: Capri Jet Realty Corp,SINGLE_FAMILY,3,3,1120,1120,520000,3090,sqft,2,,FOR_SALE,FOR_SALE
5,32000730,https://www.zillow.com/homedetails/8518-65th-Rd-Flushing-NY-11374/32000730_zpid/,https://photos.zillowstatic.com/fp/cbdfdb26a122e2f7da438187c407c43d-p_e.jpg,"8518 65th Rd, Flushing, NY 11374","$1,199,000",1199000,"{'latitude': 40.71966, 'longitude': -73.86378}",False,Listing by: Hauseit LLC,SINGLE_FAMILY,3,2,1688,1688,1005000,,,5,,FOR_SALE,FOR_SALE
5,32147541,https://www.zillow.com/homedetails/9143-Hollis-Court-Blvd-Jamaica-NY-11428/32147541_zpid/,https://photos.zillowstatic.com/fp/fa1623d0d8b371d7cde5f17d745d5103-p_e.jpg,"9143 Hollis Court Boulevard, Queens Village, NY 11428","$1,289,000",1289000,"{'latitude': 40.718876, 'longitude': -73.74889}",False,Listing by: S H V Real Estate Corp,SINGLE_FAMILY,4,4,1842,1842,696000,7000,sqft,7,,FOR_SALE,FOR_SALE
5,32002250,https://www.zillow.com/homedetails/9001-68th-Ave-Flushing-NY-11375/32002250_zpid/,https://photos.zillowstatic.com/fp/6a2e893a1507bbec378822845e8180cc-p_e.jpg,"9001 68th Ave, Flushing, NY 11375","$1,788,000",1788000,"{'latitude': 40.71456, 'longitude': -73.85658}",False,Listing by: Douglas Elliman,SINGLE_FAMILY,3,3,1840,1840,1250000,,,17,,FOR_SALE,FOR_SALE
5,455337464,https://www.zillow.com/homedetails/1357-McBride-St-Far-Rockaway-NY-11691/455337464_zpid/,https://photos.zillowstatic.com/fp/8aec7a52662452e60d1da90db1ca02d9-p_e.jpg,"1357 McBride St, Far Rockaway, NY 11691","$450,000",450000,"{'latitude': 40.60741, 'longitude': -73.75719}",False,Listing by: DUBLIN SHASHAWN M,SINGLE_FAMILY,3,2,0,0,,2340,sqft,1,,FOR_SALE,FOR_SALE
5,72681209,https://www.zillow.com/homedetails/24-W-83rd-St-APT-1F-New-York-NY-10024/72681209_zpid/,https://photos.zillowstatic.com/fp/97e72ea4b3e850b0f842fc27f6532c98-p_e.jpg,"24 W 83rd St APT 1F, New York, NY 10024","$545,000",545000,"{'latitude': 40.78369, 'longitude': -73.97188}",False,Listing by: Compass,CONDO,1,2,0,0,,,,146,,FOR_SALE,FOR_SALE
5,124764166,https://www.zillow.com/homedetails/175-Water-St-Brooklyn-NY-11201/124764166_zpid/,https://photos.zillowstatic.com/fp/dbfa27e310682caf7792181285ab13c0-p_e.jpg,"175 Water St, Brooklyn, NY 11201","$4,999,000",4999000,"{'latitude': 40.703243, 'longitude': -73.98719}",False,Listing by: Daniel Gale Sotheby's International Realty,SINGLE_FAMILY,4,3,3545,3545,5285000,,,76,,FOR_SALE,FOR_SALE
5,2054252491,https://www.zillow.com/homedetails/260-Hicks-St-Brooklyn-NY-11201/2054252491_zpid/,https://photos.zillowstatic.com/fp/8f1de769b9b480e6ddc1c46a76067510-p_e.jpg,"260 Hicks Street, Brooklyn, NY 11201","$2,499,999",2499999,"{'latitude': 40.693638, 'longitude': -73.99678}",False,Listing by: EXP Realty,TOWNHOUSE,9,9,0,0,,2101,sqft,95,,FOR_SALE,FOR_SALE
